
5, 0.998537, 0.692119, 0
9, 0.998168, 0.652455, 0
11, 0.780549, 0.404956, 1
17, 0.381550, 0.716363, 1
18, 0.658158, 0.584541, 1
22, 0.952667, 0.128571, 1
26, 0.790108, 0.130035, 1
30, 0.543124, 0.682580, 1
31, 0.661553, 0.406232, 1
44, 0.935019, 0.254851, 1
49, 0.584620, 0.881477, 0
55, 0.538665, 0.291159, 1
63, 0.857109, 0.148275, 1
69, 0.524656, 0.626564, 1
75, 0.397300, 0.773911, 1
82, 0.415163, 0.714163, 1
89, 0.135115, 0.721933, 1
93, 0.509588, 0.902187, 0
105, 0.778119, 0.697941, 0
111, 0.831575, 0.704588, 0
119, 0.157179, 0.936760, 1
124, 0.475912, 0.905625, 0
128, 0.635730, 0.409271, 1
134, 0.005720, 0.022726, 1
147, 0.635848, 0.566584, 1
154, 0.580571, 0.973882, 0
159, 0.010246, 0.170367, 1
171, 0.061479, 0.308278, 1
179, 0.478380, 0.454628, 1
186, 0.261460, 0.717387, 1
192, 0.554903, 0.683269, 1
201, 0.815587, 0.837571, 0
208, 0.956256, 0.287570, 1
214, 0.975448, 0.508636, 0
228, 0.858920, 0.841221, 0
239, 0.575698, 0.052830, 1
247, 0.880333, 0.456343, 1
254, 0.271183, 0.774230, 1
268, 0.209919, 0.271819, 1
273, 0.858596, 0.200007, 1
296, 0.507594, 0.562129, 1
304, 0.879723, 0.723822, 0
314, 0.703522, 0.163084, 1
321, 0.248920, 0.856007, 1
335, 0.173401, 0.949800, 1
340, 0.151229, 0.841792, 1
357, 0.512770, 0.060080, 1
363, 0.228709, 0.239405, 1
368, 0.341981, 0.384012, 1
379, 0.138454, 0.330795, 1
389, 0.274264, 0.291652, 1
395, 0.332690, 0.768493, 1
415, 0.354842, 0.941331, 0
424, 0.721849, 0.916720, 0
431, 0.734744, 0.325051, 1
442, 0.745160, 0.382562, 1
453, 0.417104, 0.416312, 1
468, 0.261837, 0.896542, 1
474, 0.949868, 0.465631, 0
483, 0.370526, 0.925572, 1
487, 0.541018, 0.181546, 1
490, 0.759668, 0.961392, 0
496, 0.013374, 0.768788, 1
523, 0.064177, 0.346713, 1
533, 0.265494, 0.564113, 1
545, 0.079960, 0.796618, 1
551, 0.331039, 0.339869, 1
554, 0.638301, 0.521433, 1
563, 0.447070, 0.334524, 1
570, 0.026163, 0.079206, 1
578, 0.698164, 0.367365, 1
582, 0.927637, 0.558411, 0
598, 0.384107, 0.641861, 1
601, 0.877800, 0.652541, 0
606, 0.582307, 0.163410, 1
615, 0.133693, 0.419674, 1
620, 0.363406, 0.717822, 1
625, 0.032751, 0.229319, 1
634, 0.565332, 0.497115, 1
640, 0.621736, 0.629068, 1
648, 0.281568, 0.206992, 1
661, 0.584589, 0.065165, 1
669, 0.121154, 0.440086, 1
679, 0.920506, 0.682050, 0
690, 0.679096, 0.242736, 1
695, 0.538935, 0.435998, 1
702, 0.305746, 0.068784, 1
709, 0.057413, 0.999298, 0
718, 0.251300, 0.579237, 1
724, 0.997733, 0.684702, 0
732, 0.130869, 0.213796, 1
738, 0.158932, 0.279672, 1
743, 0.241272, 0.538755, 1
750, 0.095924, 0.910161, 1
757, 0.449140, 0.866097, 1
764, 0.762602, 0.224933, 1
767, 0.490633, 0.493106, 1
774, 0.527930, 0.840639, 1
777, 0.626829, 0.855898, 0
785, 0.649822, 0.922747, 0
797, 0.295565, 0.755003, 1
805, 0.440896, 0.520852, 1
810, 0.287101, 0.440623, 1
831, 0.342734, 0.181726, 1
836, 0.239780, 0.450752, 1
843, 0.508535, 0.722075, 1
856, 0.482080, 0.795916, 1
862, 0.961706, 0.543802, 0
872, 0.775352, 0.117893, 1
883, 0.062754, 0.100724, 1
889, 0.452291, 0.477514, 1
896, 0.656981, 0.510218, 1
901, 0.341972, 0.949249, 0
905, 0.025052, 0.739754, 1
912, 0.031700, 0.615902, 1
917, 0.285727, 0.157373, 1
926, 0.667957, 0.638897, 1
937, 0.627472, 0.038194, 1
942, 0.893282, 0.723069, 0
947, 0.885894, 0.823508, 0
955, 0.471663, 0.090542, 1
963, 0.632589, 0.690170, 1
968, 0.959581, 0.676076, 0
976, 0.783119, 0.064175, 1
984, 0.976515, 0.265600, 0
992, 0.941859, 0.442689, 0
1006, 0.303677, 0.711092, 1
1011, 0.804637, 0.468573, 1
1017, 0.120545, 0.170969, 1
1024, 0.565095, 0.136903, 1
1027, 0.472166, 0.049905, 1
1033, 0.694777, 0.005423, 1
1040, 0.646916, 0.044483, 1
1058, 0.087038, 0.568291, 1
1066, 0.714070, 0.247481, 1
1072, 0.543609, 0.922379, 0
1076, 0.097172, 0.364734, 1
1081, 0.936044, 0.856941, 0
1085, 0.515438, 0.364381, 1
1091, 0.989440, 0.458172, 0
1104, 0.563578, 0.835148, 0
1113, 0.930705, 0.115576, 1
1123, 0.865520, 0.999200, 0
1137, 0.683563, 0.899622, 0
1141, 0.298468, 0.473719, 1
1151, 0.833301, 0.850777, 0
1161, 0.235969, 0.719491, 1
1169, 0.163776, 0.626733, 1
1177, 0.754048, 0.491216, 1
1181, 0.829783, 0.347164, 1
1185, 0.554960, 0.403306, 1
1193, 0.960809, 0.045671, 1
1215, 0.406721, 0.346111, 1
1218, 0.506009, 0.941090, 0
1223, 0.947134, 0.764290, 0
1230, 0.121712, 0.135818, 1
1235, 0.031518, 0.759767, 1
1243, 0.438972, 0.097660, 1
1252, 0.268784, 0.484794, 1
1258, 0.206071, 0.439562, 1
1272, 0.918986, 0.681216, 0
1283, 0.296249, 0.951177, 1
1299, 0.833982, 0.011750, 1
1304, 0.714816, 0.109293, 1
1314, 0.732482, 0.322761, 1
1320, 0.119491, 0.204131, 1
1329, 0.342565, 0.780428, 1
1337, 0.976909, 0.262484, 0
1344, 0.017796, 0.600661, 1
1350, 0.299470, 0.662892, 1
1357, 0.824988, 0.394158, 1
1369, 0.876742, 0.996607, 0
1379, 0.676618, 0.436069, 1
1382, 0.179494, 0.466630, 1
1389, 0.863383, 0.734880, 0
1395, 0.033817, 0.736316, 1
1406, 0.724891, 0.909660, 0
1415, 0.600206, 0.341206, 1
1420, 0.877898, 0.881909, 0
1426, 0.644570, 0.685605, 1
1431, 0.885112, 0.007029, 1
1444, 0.416057, 0.640781, 1
1451, 0.037365, 0.658157, 1
1458, 0.897387, 0.718520, 0
1471, 0.591397, 0.378237, 1
1475, 0.932317, 0.230232, 1
1481, 0.919047, 0.448697, 0
1484, 0.318410, 0.913213, 1
1494, 0.057219, 0.539636, 1
1499, 0.597110, 0.937440, 0
1509, 0.693655, 0.074842, 1
1515, 0.670790, 0.626512, 1
1529, 0.850810, 0.158689, 1
1537, 0.245953, 0.740107, 1
1546, 0.354110, 0.122659, 1
1550, 0.307945, 0.092042, 1
1559, 0.600654, 0.475661, 1
1568, 0.331517, 0.141362, 1
1581, 0.832012, 0.291524, 1
1587, 0.571895, 0.381234, 1
1594, 0.886540, 0.443210, 1
1604, 0.717092, 0.485115, 1
1628, 0.103284, 0.994449, 1
1638, 0.061099, 0.066461, 1
1648, 0.278902, 0.600321, 1
1656, 0.685014, 0.978570, 0
1661, 0.897684, 0.747994, 0
1672, 0.262949, 0.148890, 1
1680, 0.835487, 0.619767, 0
1694, 0.018116, 0.456057, 1
1700, 0.484751, 0.182525, 1
1708, 0.017423, 0.516124, 1
1715, 0.848586, 0.701812, 0
1728, 0.671703, 0.962138, 0
1735, 0.663950, 0.972525, 0
1738, 0.189930, 0.033156, 1
1744, 0.233178, 0.221331, 1
1754, 0.140684, 0.831108, 1
1763, 0.815201, 0.448734, 1
1772, 0.195993, 0.718857, 1
1781, 0.956738, 0.765063, 0
1793, 0.027029, 0.584512, 1
1799, 0.057179, 0.270788, 1
1806, 0.205743, 0.514570, 1
1813, 0.219047, 0.993074, 0
1815, 0.189260, 0.101334, 1
1820, 0.646587, 0.561223, 1
1827, 0.749089, 0.149011, 1
1836, 0.752308, 0.147334, 1
1843, 0.099863, 0.462218, 1
1857, 0.713486, 0.683106, 1
1861, 0.147092, 0.264560, 1
1865, 0.011452, 0.907150, 1
1878, 0.902369, 0.847875, 0
1886, 0.134683, 0.232551, 1
1893, 0.670842, 0.442721, 1
1897, 0.858206, 0.873731, 0
1908, 0.377653, 0.339345, 1
1916, 0.796309, 0.078896, 1
1926, 0.762006, 0.636678, 1
1933, 0.261750, 0.402656, 1
1942, 0.829522, 0.439348, 1
1953, 0.696610, 0.805025, 0
1959, 0.979873, 0.415713, 0
1976, 0.172351, 0.613087, 1
1983, 0.739210, 0.880908, 0
1987, 0.344515, 0.989064, 0
2001, 0.689223, 0.357649, 1
2009, 0.475870, 0.157774, 1
2013, 0.282607, 0.566022, 1
2017, 0.831846, 0.428366, 1
2024, 0.642802, 0.766546, 0
2034, 0.904282, 0.902726, 0
2047, 0.864379, 0.257664, 1
2054, 0.857056, 0.020659, 1
2062, 0.977533, 0.353865, 0
2075, 0.082640, 0.799354, 1
2082, 0.672838, 0.763537, 0
2091, 0.741569, 0.124816, 1
2098, 0.046337, 0.353988, 1
2106, 0.423854, 0.153129, 1
2111, 0.425247, 0.041346, 1
2119, 0.499420, 0.670234, 1
2124, 0.242798, 0.586766, 1
2128, 0.022743, 0.466643, 1
2133, 0.790385, 0.287204, 1
2139, 0.867263, 0.373645, 1
2146, 0.040194, 0.962067, 1
2153, 0.345549, 0.550235, 1
2167, 0.143991, 0.342262, 1
2178, 0.397386, 0.468365, 1
2183, 0.314039, 0.313374, 1
2190, 0.875914, 0.444567, 1
2197, 0.190497, 0.025834, 1
2204, 0.783328, 0.170866, 1
2213, 0.940845, 0.008709, 1
2221, 0.140395, 0.891677, 1
2228, 0.901284, 0.343522, 1
2232, 0.837359, 0.902480, 0
2240, 0.727136, 0.324210, 1
2247, 0.166442, 0.658080, 1
2254, 0.654197, 0.883266, 0
2260, 0.531466, 0.260940, 1
2266, 0.140176, 0.184156, 1
2278, 0.840274, 0.127117, 1
2284, 0.567795, 0.111518, 1
2290, 0.812486, 0.214071, 1
2297, 0.795658, 0.539279, 1
2310, 0.266448, 0.044398, 1
2314, 0.959047, 0.891699, 0
2323, 0.606603, 0.264169, 1
2332, 0.452502, 0.851202, 1
2346, 0.414265, 0.807859, 1
2360, 0.319983, 0.201731, 1
2363, 0.715762, 0.895616, 0
2367, 0.893591, 0.891414, 0
2373, 0.532011, 0.318284, 1
2378, 0.757745, 0.773086, 0
2397, 0.545181, 0.043250, 1
2404, 0.868915, 0.533800, 0
