
2, 0.004034, 0.379050, 1
33, 0.677045, 0.988601, 0
36, 0.896711, 0.383560, 1
43, 0.714443, 0.714597, 0
48, 0.778792, 0.991170, 0
54, 0.755199, 0.298227, 1
65, 0.620487, 0.573481, 1
73, 0.833056, 0.188947, 1
79, 0.448894, 0.467729, 1
85, 0.008541, 0.971265, 1
94, 0.098802, 0.283956, 1
99, 0.536654, 0.640232, 1
114, 0.835932, 0.071298, 1
122, 0.991951, 0.323305, 0
125, 0.207750, 0.483794, 1
129, 0.599743, 0.417550, 1
136, 0.122520, 0.097885, 1
141, 0.270839, 0.545551, 1
152, 0.245827, 0.399765, 1
157, 0.261975, 0.213402, 1
165, 0.954716, 0.814179, 0
174, 0.935063, 0.875936, 0
190, 0.052036, 0.168229, 1
210, 0.552601, 0.361833, 1
214, 0.032731, 0.747688, 1
219, 0.502341, 0.150783, 1
224, 0.851498, 0.329620, 1
232, 0.310062, 0.340210, 1
240, 0.281649, 0.567627, 1
249, 0.758323, 0.168616, 1
259, 0.568342, 0.758134, 1
263, 0.787285, 0.192705, 1
270, 0.431575, 0.453908, 1
281, 0.761830, 0.035925, 1
288, 0.276133, 0.159078, 1
308, 0.756059, 0.228944, 1
312, 0.268882, 0.145717, 1
322, 0.154582, 0.437421, 1
329, 0.610915, 0.044232, 1
342, 0.883253, 0.140502, 1
348, 0.629463, 0.739133, 1
355, 0.115292, 0.007745, 1
362, 0.639889, 0.320760, 1
370, 0.524658, 0.323602, 1
376, 0.658797, 0.135300, 1
386, 0.476712, 0.922479, 0
390, 0.375133, 0.038948, 1
396, 0.076555, 0.639719, 1
409, 0.685644, 0.623027, 1
422, 0.151102, 0.297759, 1
428, 0.506695, 0.908857, 0
436, 0.298085, 0.169972, 1
445, 0.327158, 0.675070, 1
451, 0.712868, 0.487550, 1
460, 0.314467, 0.052858, 1
471, 0.344107, 0.791027, 1
479, 0.746877, 0.975209, 0
491, 0.574036, 0.338187, 1
497, 0.952795, 0.837698, 0
513, 0.270704, 0.845880, 1
517, 0.713575, 0.162406, 1
521, 0.186209, 0.614595, 1
526, 0.966451, 0.904592, 0
531, 0.139592, 0.947389, 1
544, 0.657505, 0.604355, 1
567, 0.018403, 0.948511, 1
579, 0.994396, 0.569542, 0
585, 0.443584, 0.509827, 1
590, 0.915141, 0.263833, 1
594, 0.007468, 0.528612, 1
605, 0.295673, 0.745510, 1
610, 0.178908, 0.249785, 1
612, 0.776188, 0.530210, 1
617, 0.685790, 0.702681, 1
622, 0.510155, 0.988374, 0
627, 0.908767, 0.298986, 1
637, 0.981503, 0.588583, 0
643, 0.534469, 0.211174, 1
649, 0.562010, 0.962908, 0
660, 0.270321, 0.579128, 1
670, 0.201000, 0.099462, 1
678, 0.056928, 0.145766, 1
686, 0.403908, 0.294187, 1
694, 0.987789, 0.606720, 0
703, 0.179302, 0.027405, 1
713, 0.733871, 0.766591, 0
721, 0.525812, 0.328619, 1
726, 0.596622, 0.629394, 1
731, 0.324465, 0.807943, 1
741, 0.068091, 0.627988, 1
761, 0.260054, 0.769529, 1
772, 0.031798, 0.537186, 1
778, 0.496602, 0.829770, 1
786, 0.284240, 0.664304, 1
792, 0.478407, 0.436748, 1
798, 0.408142, 0.111800, 1
801, 0.468772, 0.711238, 1
813, 0.040524, 0.383110, 1
822, 0.978396, 0.240753, 0
827, 0.416054, 0.897483, 1
833, 0.735354, 0.681086, 0
840, 0.658083, 0.395227, 1
847, 0.062778, 0.120456, 1
857, 0.803719, 0.344688, 1
870, 0.828790, 0.577230, 0
878, 0.730638, 0.324351, 1
882, 0.386731, 0.267237, 1
894, 0.315808, 0.169111, 1
903, 0.920971, 0.809628, 0
914, 0.917857, 0.582730, 0
919, 0.883232, 0.164164, 1
922, 0.378255, 0.527398, 1
927, 0.592945, 0.215363, 1
931, 0.278177, 0.420585, 1
943, 0.624857, 0.765879, 1
951, 0.205608, 0.416543, 1
954, 0.562588, 0.421797, 1
960, 0.816838, 0.908111, 0
966, 0.810442, 0.245038, 1
970, 0.728471, 0.799110, 0
975, 0.083580, 0.690531, 1
982, 0.305308, 0.918924, 1
987, 0.468652, 0.539071, 1
992, 0.847333, 0.171396, 1
1003, 0.036334, 0.765955, 1
1009, 0.222468, 0.710555, 1
1016, 0.088435, 0.727567, 1
1020, 0.906326, 0.112871, 1
1029, 0.331646, 0.800975, 1
1041, 0.959713, 0.187454, 1
1049, 0.586478, 0.149443, 1
1056, 0.342506, 0.982210, 0
1064, 0.780274, 0.512145, 1
1069, 0.174451, 0.419902, 1
1079, 0.684258, 0.243799, 1
1099, 0.968139, 0.133791, 1
1107, 0.611942, 0.181338, 1
1111, 0.150795, 0.777315, 1
1120, 0.585594, 0.460099, 1
1127, 0.701054, 0.589692, 1
1134, 0.330380, 0.806090, 1
1143, 0.604764, 0.399191, 1
1150, 0.403223, 0.314683, 1
1168, 0.623327, 0.409055, 1
1175, 0.555015, 0.272911, 1
1179, 0.334143, 0.301914, 1
1183, 0.562126, 0.555188, 1
1186, 0.696763, 0.106206, 1
1191, 0.252884, 0.569363, 1
1200, 0.792168, 0.888280, 0
1208, 0.651410, 0.415194, 1
1216, 0.735614, 0.986654, 0
1228, 0.768715, 0.604737, 1
1237, 0.909895, 0.676812, 0
1244, 0.068247, 0.895736, 1
1254, 0.583409, 0.792339, 1
1259, 0.858566, 0.002770, 1
1265, 0.746174, 0.359960, 1
1271, 0.493269, 0.764404, 1
1277, 0.532719, 0.388451, 1
1282, 0.747143, 0.924829, 0
1284, 0.504182, 0.012718, 1
1289, 0.891217, 0.234829, 1
1295, 0.409576, 0.761474, 1
1308, 0.382062, 0.857403, 1
1313, 0.793272, 0.004915, 1
1321, 0.374553, 0.159463, 1
